state	OR	ORplusSister
221850000	1976.610796	1839.952388
221900000	1981.760679	1858.916705
221950000	1968.884403	1853.859748
222000000	1976.978944	1851.575782
222050000	1983.847185	1851.245444
222100000	1986.248286	1857.195255
222150000	1988.418689	1863.427694
222200000	1989.817580	1882.490306
222250000	1984.447062	1872.023776
222300000	1983.031310	1885.315465
222350000	1986.975145	1887.736434
222400000	1986.869921	1883.531636
222450000	1984.226224	1866.400271
222500000	1987.029468	1858.342263
222550000	1988.142873	1872.422489
222600000	1992.215448	1871.234713
222650000	1990.804052	1863.869235
222700000	1995.090001	1870.956027
222750000	1989.500792	1884.662711
222800000	1983.727427	1868.369131
222850000	1985.563148	1834.697872
222900000	1982.559106	1859.199087
222950000	1985.599598	1862.640182
223000000	1983.976493	1866.421818
223050000	1987.353343	1849.089451
223100000	1990.142648	1847.008145
223150000	1991.405182	1840.692057
223200000	1994.144013	1824.186553
223250000	1995.424116	1835.011652
223300000	1998.433279	1861.189860
223350000	1996.573145	1884.717869
223400000	1998.811788	1895.413769
223450000	1993.252185	1885.759888
223500000	1990.014000	1886.550883
223550000	1993.667778	1885.237981
223600000	1989.789078	1878.459942
223650000	1991.808339	1887.995103
223700000	1988.036745	1880.417341
223750000	1990.947088	1859.899413
223800000	1988.696664	1841.012270
223850000	1987.275957	1824.936469
223900000	1986.974091	1852.163032
223950000	1991.603769	1870.497742
224000000	1989.577811	1868.789500
224050000	1988.787164	1862.490982
224100000	1987.600642	1840.766434
224150000	1990.469632	1871.908485
224200000	1983.561285	1845.002748
224250000	1983.425867	1866.301282
224300000	1984.266060	1870.125622
224350000	1984.478732	1853.471034
224400000	1989.560934	1865.530159
224450000	1985.702506	1845.435291
224500000	1989.837969	1847.216132
224550000	1989.281559	1835.655542
224600000	1993.095023	1873.845836
224650000	1991.483908	1893.146490
224700000	1989.859913	1883.607079
224750000	1991.006711	1893.578665
224800000	1991.146087	1887.162763
224850000	1996.197884	1895.543299
224900000	1996.464459	1888.109403
224950000	1997.242732	1911.678434
225000000	1997.207351	1912.838554
225050000	1995.659229	1894.265347
225100000	1995.226789	1884.342179
225150000	1994.222778	1893.115614
225200000	1997.300418	1853.469206
225250000	1995.525018	1801.886399
225300000	1994.549097	1818.204759
225350000	1997.347369	1817.564923
225400000	1996.148515	1818.058537
225450000	1997.472809	1835.564074
225500000	1992.488993	1785.890691
225550000	1989.721452	1774.228756
225600000	1996.535754	1835.687018
225650000	1993.949226	1880.549056
225700000	1991.836901	1886.754033
225750000	1993.621953	1895.492560
225800000	1995.667151	1873.730070
225850000	1991.102774	1889.326731
225900000	1987.951225	1881.256583
225950000	1991.214138	1893.330478
226000000	1984.105099	1893.135298
226050000	1977.365537	1866.385258
226100000	1981.017909	1822.641836
226150000	1986.906157	1843.248540
226200000	1982.092704	1819.059903
226250000	1988.666189	1865.646623
226300000	1990.137080	1851.592467
226350000	1988.203478	1854.108445
226400000	1980.437057	1837.720857
226450000	1984.334283	1855.698852
226500000	1985.419731	1854.252860
226550000	1981.697115	1837.033728
226600000	1984.783908	1852.689981
226650000	1982.922830	1858.315783
226700000	1986.415406	1874.737878
226750000	1991.232729	1863.283796
226800000	1993.958139	1871.134861
226850000	1994.068459	1872.936944
226900000	1991.334524	1873.955743
226950000	1989.479134	1876.707857
227000000	1985.036378	1851.283162
227050000	1985.555714	1853.885674
227100000	1987.710916	1881.039593
227150000	1989.439322	1872.274697
227200000	1990.385259	1871.577649
227250000	1989.696261	1873.969133
227300000	1987.684137	1878.449133
227350000	1985.387857	1862.993841
227400000	1977.740395	1861.548047
227450000	1980.879740	1846.742796
227500000	1972.785737	1838.045636
227550000	1971.604896	1840.956930
227600000	1986.539487	1868.091900
227650000	1990.623384	1865.378051
227700000	1987.813401	1865.529482
227750000	1984.214537	1812.143813
227800000	1981.632869	1815.933972
227850000	1982.445735	1853.122570
227900000	1977.965884	1807.626750
227950000	1969.548361	1809.389305
228000000	1977.789176	1794.108642
228050000	1978.514142	1803.255365
228100000	1977.687899	1805.782203
228150000	1978.827785	1775.672256
228200000	1983.774966	1817.903602
228250000	1988.713936	1821.190482
228300000	1987.154395	1833.426935
228350000	1984.763724	1835.948729
228400000	1983.850195	1834.980391
228450000	1987.800008	1843.337424
228500000	1986.239551	1836.325978
228550000	1987.063416	1859.408687
228600000	1986.414654	1857.317412
228650000	1978.553228	1826.741263
228700000	1974.324021	1793.440758
228750000	1976.465474	1795.711032
228800000	1984.786218	1825.860164
228850000	1986.844834	1867.524883
228900000	1989.122345	1854.741089
228950000	1990.616221	1866.868660
229000000	1990.348468	1884.591481
229050000	1994.450748	1881.413097
229100000	1986.200623	1854.204457
229150000	1985.050812	1855.389245
229200000	1988.633864	1870.138463
229250000	1988.840877	1887.520131
229300000	1987.580252	1878.896789
229350000	1990.891956	1905.524401
229400000	1983.860984	1892.416573
229450000	1986.953024	1891.414784
229500000	1991.721786	1889.472056
229550000	1991.629892	1885.969028
229600000	1991.048896	1874.005886
229650000	1987.971598	1848.589397
229700000	1988.694683	1829.692763
229750000	1987.862390	1849.179585
229800000	1986.587519	1847.672008
229850000	1973.904911	1825.504331
229900000	1976.001403	1833.164216
229950000	1977.179600	1821.103353
230000000	1980.149258	1873.250309
230050000	1989.416016	1874.607343
230100000	1987.302276	1875.615557
230150000	1986.752490	1877.507041
230200000	1986.942075	1848.108782
230250000	1992.069617	1883.559993
230300000	1994.516403	1868.514085
230350000	1994.365725	1875.604243
230400000	1988.257014	1840.815999
230450000	1991.751969	1868.723679
230500000	1989.345133	1866.582966
230550000	1992.888498	1875.980612
230600000	1995.324510	1864.472677
230650000	1989.863515	1875.540044
230700000	1990.952505	1845.482926
230750000	1990.750918	1844.876155
230800000	1987.484607	1855.016998
230850000	1989.216181	1864.878425
230900000	1993.628726	1849.905368
230950000	1992.717130	1874.484548
231000000	1992.207464	1895.384531
231050000	1993.260004	1881.380150
231100000	1997.348636	1883.237700
231150000	1991.662744	1866.344592
231200000	1990.285634	1858.538424
231250000	1986.899270	1866.333166
231300000	1985.374292	1864.480705
231350000	1974.490052	1831.885332
231400000	1976.612326	1849.677686
231450000	1978.313343	1847.133125
231500000	1975.360623	1846.254407
231550000	1979.505736	1850.601393
231600000	1975.112271	1839.591768
231650000	1970.946665	1845.343435
231700000	1969.986923	1883.351620
231750000	1969.879214	1873.084634
231800000	1970.132191	1853.591822
231850000	1977.294287	1863.674056
231900000	1981.044344	1873.709894
231950000	1985.655668	1866.653577
232000000	1988.584840	1876.064146
232050000	1989.908591	1874.181802
232100000	1985.151876	1843.920514
232150000	1989.136711	1853.054737
232200000	1986.948375	1860.264343
232250000	1988.846432	1857.646069
232300000	1984.907057	1849.899017
232350000	1984.313117	1859.798716
232400000	1988.940321	1847.216209
232450000	1986.286391	1864.114924
232500000	1981.347725	1828.618624
232550000	1983.820807	1863.285054
232600000	1987.462723	1866.951469
232650000	1990.271429	1869.299250
232700000	1991.500633	1870.267772
232750000	1989.375504	1859.775478
232800000	1985.566764	1870.782691
232850000	1989.211000	1841.303755
232900000	1991.261604	1852.118675
232950000	1991.119787	1873.987310
233000000	1986.801335	1865.938239
233050000	1990.916307	1855.317578
233100000	1992.263115	1865.929033
233150000	1989.710689	1860.845369
233200000	1989.071370	1829.984196
233250000	1984.153441	1832.938256
233300000	1986.253951	1855.481890
233350000	1990.041255	1813.718839
233400000	1993.957640	1837.879945
233450000	1988.711724	1845.696153
233500000	1990.458589	1839.990398
233550000	1989.325429	1838.651599
233600000	1989.611031	1863.950342
233650000	1989.103276	1853.956457
233700000	1989.872180	1842.483798
233750000	1986.818802	1842.566416
233800000	1993.449962	1832.427306
233850000	1994.978335	1845.749000
233900000	1993.407115	1870.077364
233950000	1990.117796	1876.342521
234000000	1990.211831	1857.996322
234050000	1989.558935	1853.115406
234100000	1990.047506	1864.947950
234150000	1983.840701	1849.298501
234200000	1989.075257	1844.473626
234250000	1993.191981	1870.254480
234300000	1993.582372	1885.609638
234350000	1993.991029	1860.019461
234400000	1993.933188	1885.152665
234450000	1991.870052	1882.337801
234500000	1990.196220	1879.106633
234550000	1993.533519	1912.419869
234600000	1987.526407	1863.002876
234650000	1984.891643	1838.173725
234700000	1987.826246	1855.136760
234750000	1992.712427	1904.321971
234800000	1994.434589	1899.619441
234850000	1994.452348	1879.023069
234900000	1995.077130	1891.736988
234950000	1989.868463	1864.090204
235000000	1995.397906	1866.623461
235050000	1992.429411	1849.335275
235100000	1991.742957	1843.927134
235150000	1991.901492	1864.699214
235200000	1986.701291	1852.652392
235250000	1987.590956	1842.069566
235300000	1987.826369	1847.254386
235350000	1986.187090	1814.621292
235400000	1992.144542	1849.669409
235450000	1991.486105	1862.732225
235500000	1992.506669	1871.619948
235550000	1991.248236	1842.693308
235600000	1993.679314	1859.199233
235650000	1993.622259	1878.605334
235700000	1989.852567	1822.781264
235750000	1989.301339	1833.918512
235800000	1985.110778	1796.647196
235850000	1987.528682	1837.962886
235900000	1988.945374	1858.998422
235950000	1989.109846	1811.271100
236000000	1991.846191	1827.432249
236050000	1987.692834	1834.402910
236100000	1994.491596	1863.537633
236150000	1992.401162	1846.690095
236200000	1987.364902	1854.537096
236250000	1987.690160	1841.375785
236300000	1989.088018	1851.491696
236350000	1984.511760	1872.578698
236400000	1988.565102	1875.026868
236450000	1994.000540	1856.232923
236500000	1994.331538	1869.718356
236550000	1992.045553	1883.197986
236600000	1994.665544	1876.720182
236650000	1994.850653	1886.027922
236700000	1992.117020	1872.590957
236750000	1991.331297	1854.634642
236800000	1986.715580	1817.163955
236850000	1980.268140	1824.497538
236900000	1984.777538	1858.475343
236950000	1987.721505	1825.032431
237000000	1988.453395	1835.514638
237050000	1986.747932	1838.024878
237100000	1982.691359	1827.517654
237150000	1987.082531	1830.351873
237200000	1990.005507	1842.257569
237250000	1989.395332	1839.575529
237300000	1992.262327	1872.215266
237350000	1989.982831	1837.938158
237400000	1987.143926	1822.206833
237450000	1989.445935	1807.963859
237500000	1993.094109	1843.473404
237550000	1993.005890	1817.648539
237600000	1990.777321	1790.621041
237650000	1996.900154	1848.068316
237700000	1994.896038	1840.269337
237750000	1991.870046	1848.882540
237800000	1986.483499	1865.682697
237850000	1982.716654	1837.707098
237900000	1978.018314	1824.868346
237950000	1983.482506	1822.420842
238000000	1988.341006	1854.568512
238050000	1988.073601	1862.183007
238100000	1987.856674	1830.291858
238150000	1983.514798	1862.435897
238200000	1981.077502	1840.508446
238250000	1975.220163	1823.982472
238300000	1981.934427	1807.322996
238350000	1981.681213	1836.878773
238400000	1982.897312	1847.462864
238450000	1986.343573	1868.401958
238500000	1980.751226	1845.925166
238550000	1989.364452	1877.603178
238600000	1993.241624	1854.574158
238650000	1992.915831	1894.814095
238700000	1991.033414	1896.529195
238750000	1987.353671	1839.675243
238800000	1994.020128	1857.967792
238850000	1993.754538	1841.188629
238900000	1996.916645	1852.555245
238950000	1993.505051	1846.142374
239000000	1992.907626	1816.740101
239050000	1989.062063	1832.249841
239100000	1992.013500	1863.893183
239150000	1990.521671	1858.773294
239200000	1979.807673	1844.418064
239250000	1983.335691	1871.224934
239300000	1981.709369	1812.698902
239350000	1981.648344	1757.989764
239400000	1979.607106	1801.336671
239450000	1985.570062	1849.035800
239500000	1992.452930	1842.508056
239550000	1991.434180	1825.962833
239600000	1994.714844	1799.430684
239650000	1993.442626	1837.178924
239700000	1994.832375	1853.531290
239750000	1996.140072	1830.539267
239800000	1986.283448	1854.167473
239850000	1985.757316	1861.547683
239900000	1981.056929	1831.887879
239950000	1985.549934	1855.534362
240000000	1985.277847	1863.676638
240050000	1990.156687	1881.588881
240100000	1986.858776	1876.927855
240150000	1987.644984	1875.882311
240200000	1987.627989	1859.668828
240250000	1992.696912	1836.551993
240300000	1991.439554	1836.871479
240350000	1987.822965	1835.934200
240400000	1988.524776	1808.826270
240450000	1991.053981	1837.166187
240500000	1987.206778	1826.622077
240550000	1983.553438	1862.447576
240600000	1982.421529	1854.506849
240650000	1982.150873	1792.612669
240700000	1981.009002	1755.771420
240750000	1982.485651	1785.047777
240800000	1970.043127	1741.838125
240850000	1976.404661	1797.974487
240900000	1980.513488	1807.158175
240950000	1980.393581	1826.788045
241000000	1982.140390	1812.984108
241050000	1981.761023	1815.314851
241100000	1985.230637	1795.794978
241150000	1983.592260	1746.212017
241200000	1988.588693	1743.433360
241250000	1987.398249	1787.427067
241300000	1982.078548	1803.622076
241350000	1974.689375	1778.903163
241400000	1981.123111	1811.094008
241450000	1978.377771	1784.499883
241500000	1986.547506	1830.774479
241550000	1982.027495	1835.386956
241600000	1984.505589	1821.774375
241650000	1985.723477	1836.156291
241700000	1978.023208	1791.203188
241750000	1985.080771	1836.143934
241800000	1983.568510	1855.298513
241850000	1985.127793	1841.614028
241900000	1986.111538	1822.011991
241950000	1987.368699	1818.389441
242000000	1977.489476	1821.308298
242050000	1986.862859	1848.319006
242100000	1984.163805	1829.573923
242150000	1979.809008	1794.888243
242200000	1986.911764	1819.138940
242250000	1985.699489	1786.160401
242300000	1990.221215	1810.952082
242350000	1992.470633	1837.717461
242400000	1989.757369	1795.315490
242450000	1988.452984	1799.393161
242500000	1988.291761	1847.696075
242550000	1985.094580	1822.095523
242600000	1987.515014	1823.282102
242650000	1989.924746	1828.246508
242700000	1987.046678	1821.371651
242750000	1983.794474	1789.821995
242800000	1984.334076	1808.013807
242850000	1978.907098	1793.022451
242900000	1981.007811	1792.242569
242950000	1985.207035	1853.606541
243000000	1981.492724	1795.526398
243050000	1982.583059	1852.322601
243100000	1973.794117	1754.559681
243150000	1980.009835	1804.172183
243200000	1973.526720	1775.798123
243250000	1980.781641	1798.695597
243300000	1986.395860	1856.517019
243350000	1986.290534	1846.412826
243400000	1986.852762	1841.220581
243450000	1981.010233	1817.896538
243500000	1987.086226	1846.130358
243550000	1986.203297	1864.541186
243600000	1986.913980	1864.352645
243650000	1994.855405	1882.065456
243700000	1986.782813	1819.861424
243750000	1989.774915	1837.691323
243800000	1993.934329	1889.735981
243850000	1992.564114	1860.460608
243900000	1995.790387	1885.370123
243950000	1994.517051	1867.719642
244000000	1990.391190	1857.961786
244050000	1988.048594	1837.174937
244100000	1985.855054	1855.011877
244150000	1992.431721	1870.305841
244200000	1993.386178	1864.766300
244250000	1991.093221	1862.335626
244300000	1988.219292	1861.955912
