state	LIBR16393-IndivA_XXXX_XXX_2015-11-19
75410000	3.45
75420000	5.44
75430000	7.15
75440000	2.42
75450000	3.71
75460000	5.73
75470000	2.61
75480000	3.34
75490000	2.63
75500000	5.75
75510000	4.06
75520000	3.20
75530000	1.00
75540000	5.24
75550000	2.30
75560000	6.81
75570000	2.65
75580000	4.27
75590000	2.14
75600000	1.37
75610000	4.57
75620000	3.57
75630000	1.02
75640000	3.73
75650000	1.82
75660000	7.34
75670000	4.31
75680000	3.94
75690000	3.71
75700000	4.26
75710000	14.73
75720000	9.49
75730000	3.72
75740000	4.57
75750000	4.05
75760000	2.78
75770000	3.11
75780000	2.45
75790000	4.21
75800000	2.78
75810000	3.61
75820000	1.84
75830000	13.37
75840000	5.32
75850000	1.71
75860000	4.92
75870000	5.33
75880000	4.26
75890000	4.53
75900000	2.93
75910000	4.81
75920000	12.33
75930000	6.90
75940000	7.45
75950000	8.30
75960000	3.91
75970000	2.12
75980000	2.51
75990000	6.33
76000000	3.96
76010000	11.74
76020000	6.60
76030000	12.98
76040000	13.54
76050000	2.84
76060000	22.64
76070000	26.68
76080000	5.65
76090000	10.25
76100000	3.22
76110000	6.27
76120000	1.77
76130000	18.99
76140000	2.43
76150000	3.08
76160000	4.52
76170000	1.55
76180000	4.92
76190000	2.17
76200000	4.46
76210000	3.33
76220000	19.48
76230000	4.74
76240000	4.08
76250000	2.44
76260000	2.76
76270000	3.04
76280000	3.11
76290000	3.61
76300000	4.07
76310000	2.27
76320000	5.00
76330000	5.12
76340000	5.01
76350000	2.83
76360000	3.12
76370000	4.87
76380000	6.96
76390000	3.55
76400000	13.33
76410000	2.00
76420000	26.32
76430000	2.37
76440000	1.74
76450000	11.31
76460000	7.71
76470000	2.38
76480000	2.13
76490000	4.73
76500000	3.88
76510000	4.11
76520000	2.16
76530000	5.98
76540000	3.39
76550000	2.48
76560000	12.27
76570000	8.71
76580000	3.19
76590000	12.27
76600000	3.89
76610000	3.18
76620000	1.39
76630000	15.11
76640000	7.79
76650000	13.96
76660000	6.09
76670000	17.34
76680000	6.79
76690000	5.58
76700000	1.82
76710000	4.95
76720000	13.55
76730000	19.74
76740000	8.08
76750000	2.32
76760000	13.30
76770000	9.06
76780000	9.27
76790000	18.61
76800000	10.37
76810000	3.34
76820000	5.30
76830000	2.74
76840000	3.54
76850000	2.01
76860000	6.06
76870000	1.97
76880000	2.38
76890000	4.57
76900000	15.72
76910000	6.56
76920000	3.39
76930000	8.80
76940000	1.93
76950000	10.89
76960000	9.61
76970000	7.58
76980000	4.62
76990000	8.65
77000000	26.76
77010000	5.04
77020000	2.17
77030000	14.36
77040000	2.41
77050000	8.72
77060000	4.41
77070000	6.19
77080000	6.49
77090000	3.87
77100000	13.41
77110000	10.73
77120000	9.14
77130000	2.57
77140000	4.41
77150000	6.26
77160000	14.74
77170000	12.11
77180000	11.73
77190000	7.65
77200000	8.29
77210000	16.72
77220000	9.60
77230000	24.39
77240000	7.11
77250000	6.02
77260000	6.82
77270000	35.27
77280000	8.75
77290000	8.34
77300000	13.10
77310000	7.45
77320000	28.49
77330000	2.86
77340000	9.12
77350000	2.18
77360000	12.04
77370000	2.96
77380000	4.21
77390000	2.38
77400000	12.00
77410000	7.18
77420000	4.48
77430000	2.26
77440000	2.59
77450000	3.08
77460000	5.86
77470000	2.87
77480000	9.05
77490000	5.99
77500000	6.28
77510000	15.24
77520000	12.26
77530000	13.31
77540000	5.65
77550000	16.37
77560000	5.31
77570000	7.80
77580000	31.94
77590000	16.13
77600000	28.02
77610000	2.46
77620000	1.65
77630000	2.49
77640000	1.77
77650000	2.37
77660000	5.38
77670000	1.97
77680000	3.47
77690000	4.06
77700000	9.01
77710000	10.75
77720000	2.78
77730000	2.97
77740000	3.54
77750000	4.69
77760000	5.97
77770000	4.84
77780000	2.16
77790000	2.87
77800000	3.00
77810000	3.10
77820000	3.06
77830000	3.03
77840000	4.45
77850000	6.74
77860000	10.48
77870000	9.26
77880000	3.12
77890000	2.30
77900000	1.64
77910000	2.24
77920000	6.37
77930000	3.42
77940000	4.17
77950000	3.87
77960000	6.56
77970000	4.86
77980000	7.44
77990000	2.52
78000000	4.83
78010000	2.01
78020000	1.07
78030000	2.70
78040000	9.30
78050000	17.45
78060000	2.75
78070000	2.59
78080000	13.09
78090000	2.95
78100000	1.97
78110000	9.58
78120000	9.51
78130000	4.83
78140000	5.54
78150000	4.79
78160000	10.84
78170000	8.69
78180000	2.88
78190000	11.33
78200000	2.46
78210000	9.78
78220000	5.37
78230000	6.30
78240000	4.35
78250000	13.09
78260000	2.17
78270000	11.02
78280000	12.69
78290000	29.15
78300000	9.13
78310000	9.89
78320000	5.01
78330000	11.59
78340000	37.94
78350000	5.08
78360000	12.13
78370000	3.44
78380000	6.19
78390000	5.61
78400000	2.53
78410000	4.44
78420000	3.88
78430000	3.00
78440000	4.53
78450000	3.91
78460000	1.00
78470000	5.43
78480000	2.00
78490000	2.05
78500000	3.53
78510000	4.47
78520000	12.64
78530000	6.08
78540000	10.79
78550000	2.74
78560000	6.27
78570000	8.12
78580000	19.01
78590000	5.32
78600000	7.80
78610000	22.52
78620000	14.55
78630000	5.57
78640000	13.48
78650000	21.98
78660000	3.84
78670000	2.67
78680000	32.94
78690000	13.45
78700000	15.47
78710000	25.65
78720000	7.91
78730000	7.65
78740000	5.24
78750000	5.03
78760000	2.73
78770000	11.89
78780000	12.08
78790000	17.17
78800000	10.13
78810000	5.60
78820000	4.63
78830000	9.59
78840000	3.46
78850000	8.07
78860000	8.40
78870000	5.26
78880000	30.13
78890000	20.08
78900000	2.95
78910000	4.51
78920000	5.93
78930000	5.39
78940000	3.92
78950000	5.06
78960000	2.29
78970000	2.42
78980000	5.03
78990000	6.00
79000000	6.31
79010000	2.46
79020000	3.77
79030000	5.62
79040000	5.33
79050000	2.87
79060000	8.83
79070000	7.51
79080000	3.04
79090000	25.33
79100000	20.60
79110000	4.74
79120000	15.15
79130000	18.37
79140000	3.69
79150000	6.16
79160000	9.56
79170000	6.26
79180000	3.03
79190000	2.56
79200000	3.32
79210000	2.65
79220000	9.65
79230000	5.59
79240000	2.76
79250000	1.48
79260000	4.43
79270000	2.74
79280000	9.01
79290000	2.92
79300000	15.00
79310000	7.96
79320000	4.07
79330000	6.73
79340000	7.20
79350000	1.99
79360000	4.20
79370000	1.88
79380000	2.18
79390000	6.29
79400000	11.24
79410000	4.19
79420000	3.35
79430000	3.10
79440000	3.28
79450000	3.20
79460000	8.89
79470000	6.27
79480000	9.22
79490000	3.18
79500000	9.48
79510000	5.99
79520000	2.14
79530000	2.03
79540000	2.86
79550000	4.40
79560000	6.64
79570000	4.01
79580000	9.08
79590000	12.34
79600000	19.23
79610000	12.81
79620000	6.42
79630000	5.71
79640000	6.01
79650000	3.19
79660000	4.91
79670000	3.15
79680000	1.86
79690000	4.71
79700000	1.65
79710000	5.97
79720000	4.34
79730000	2.60
79740000	2.63
79750000	7.95
79760000	20.36
79770000	8.03
79780000	4.30
79790000	13.40
79800000	8.32
79810000	9.97
79820000	3.50
79830000	5.59
79840000	5.77
79850000	2.99
79860000	6.36
79870000	9.02
79880000	1.99
79890000	2.29
79900000	3.22
79910000	4.25
79920000	1.78
79930000	3.89
79940000	12.25
79950000	3.19
79960000	4.39
79970000	6.19
79980000	2.82
79990000	3.03
80000000	2.87
80010000	5.47
80020000	16.50
80030000	3.74
80040000	8.24
80050000	2.43
80060000	7.80
80070000	8.60
80080000	2.89
80090000	4.08
80100000	4.99
80110000	13.73
80120000	7.16
80130000	4.07
80140000	2.66
80150000	12.23
80160000	1.44
80170000	1.50
80180000	3.14
80190000	6.55
80200000	3.84
80210000	4.12
80220000	11.06
80230000	4.83
80240000	4.17
80250000	6.28
80260000	3.70
80270000	5.30
80280000	1.46
80290000	2.28
80300000	2.03
80310000	3.27
80320000	1.94
80330000	1.67
80340000	4.55
80350000	3.10
80360000	3.51
80370000	2.38
80380000	3.02
80390000	2.31
80400000	5.90
80410000	3.47
80420000	2.54
80430000	3.45
80440000	3.07
80450000	3.19
80460000	7.30
80470000	8.33
80480000	1.50
80490000	4.03
80500000	10.00
80510000	6.65
80520000	10.73
80530000	12.88
80540000	8.44
80550000	7.64
80560000	6.68
80570000	14.04
80580000	8.98
80590000	7.91
80600000	14.78
80610000	2.73
80620000	6.83
80630000	12.29
80640000	1.34
80650000	2.40
80660000	3.33
80670000	3.62
80680000	2.50
80690000	2.24
80700000	4.44
80710000	2.69
80720000	4.91
80730000	1.73
80740000	12.00
80750000	2.71
80760000	9.01
80770000	12.52
80780000	8.08
80790000	7.22
80800000	1.24
80810000	1.75
80820000	11.58
80830000	19.96
80840000	2.55
80850000	10.97
80860000	6.89
80870000	10.52
80880000	14.65
80890000	6.66
80900000	7.61
80910000	3.11
80920000	8.97
80930000	7.01
80940000	34.08
80950000	7.92
80960000	5.68
80970000	6.49
80980000	7.99
80990000	8.10
81000000	7.50
81010000	4.91
81020000	10.66
81030000	2.82
81040000	6.83
81050000	8.65
81060000	5.71
81070000	5.04
81080000	3.16
81090000	3.47
81100000	11.91
81110000	8.04
81120000	3.15
81130000	9.04
81140000	5.40
81150000	11.61
81160000	10.14
81170000	17.50
81180000	11.97
81190000	2.48
81200000	6.88
81210000	3.89
81220000	3.51
81230000	7.26
81240000	9.88
81250000	4.17
81260000	2.47
81270000	3.77
81280000	18.96
81290000	4.45
81300000	2.18
81310000	7.16
81320000	4.50
81330000	2.60
81340000	7.77
81350000	11.65
81360000	2.94
81370000	3.91
81380000	4.28
81390000	9.25
81400000	3.57
81410000	2.86
81420000	4.80
81430000	2.93
81440000	3.74
81450000	2.18
81460000	2.22
81470000	2.92
81480000	6.09
81490000	5.57
81500000	10.42
81510000	3.65
81520000	5.43
81530000	6.35
81540000	7.16
81550000	2.79
81560000	21.58
81570000	17.62
81580000	11.37
81590000	5.21
81600000	4.98
81610000	6.97
81620000	2.77
81630000	2.56
81640000	10.13
81650000	6.12
81660000	3.29
81670000	2.78
81680000	5.51
81690000	4.16
81700000	2.85
81710000	13.85
81720000	5.90
81730000	15.51
81740000	22.47
81750000	5.79
81760000	6.62
81770000	1.92
81780000	9.77
81790000	4.40
81800000	4.18
81810000	5.66
81820000	1.93
81830000	6.73
81840000	3.62
81850000	2.39
81860000	2.15
81870000	3.56
81880000	10.06
81890000	7.92
81900000	3.20
81910000	4.23
81920000	7.07
81930000	11.10
81940000	20.13
81950000	6.04
81960000	11.02
81970000	4.91
81980000	5.26
81990000	2.52
82000000	12.25
82010000	8.33
82020000	5.39
82030000	2.65
82040000	1.46
82050000	3.72
82060000	1.14
82070000	3.35
82080000	4.18
82090000	10.28
82100000	11.83
82110000	6.85
82120000	6.07
82130000	4.73
82140000	6.48
82150000	6.62
82160000	10.66
82170000	12.51
82180000	9.89
82190000	9.08
82200000	18.82
82210000	9.96
82220000	18.11
82230000	8.20
82240000	9.97
82250000	5.95
82260000	5.76
82270000	7.44
82280000	11.61
82290000	24.05
82300000	5.90
82310000	16.71
82320000	14.07
82330000	38.14
82340000	10.31
82350000	6.97
82360000	6.85
82370000	4.17
82380000	17.33
82390000	6.86
82400000	5.86
82410000	13.82
82420000	19.38
82430000	9.67
82440000	7.92
82450000	24.54
82460000	2.99
82470000	16.37
82480000	4.91
82490000	13.44
82500000	11.47
82510000	10.81
82520000	5.74
82530000	6.19
82540000	9.77
82550000	5.45
82560000	15.80
82570000	13.42
82580000	8.97
82590000	8.03
82600000	11.84
82610000	9.23
82620000	9.17
82630000	11.09
82640000	8.45
82650000	3.88
82660000	22.38
82670000	3.47
82680000	5.71
82690000	7.92
82700000	4.17
82710000	2.37
82720000	12.25
82730000	2.86
82740000	4.83
82750000	11.89
82760000	7.42
82770000	9.38
82780000	2.18
82790000	1.83
82800000	2.49
82810000	4.20
82820000	15.12
82830000	3.44
82840000	4.09
82850000	4.22
82860000	3.90
82870000	3.01
82880000	2.48
82890000	5.00
82900000	2.54
82910000	4.29
82920000	2.43
82930000	1.67
82940000	2.86
82950000	2.44
82960000	3.06
82970000	3.33
82980000	3.73
82990000	3.03
83000000	4.58
83010000	1.67
83020000	2.97
83030000	7.70
83040000	5.31
83050000	7.15
83060000	2.94
83070000	2.06
83080000	4.61
83090000	3.09
83100000	3.57
83110000	5.68
83120000	2.72
83130000	9.99
83140000	9.96
83150000	2.72
83160000	8.04
83170000	3.44
83180000	9.93
83190000	8.19
83200000	17.15
83210000	9.17
83220000	2.16
83230000	1.23
83240000	4.81
83250000	2.16
83260000	4.16
83270000	1.14
83280000	4.41
83290000	10.96
83300000	6.31
83310000	8.70
83320000	3.16
83330000	2.49
83340000	3.98
83350000	11.31
83360000	2.27
83370000	6.02
83380000	4.19
83390000	39.60
83400000	2.05
83410000	11.90
83420000	5.59
83430000	16.34
83440000	4.05
83450000	12.00
83460000	10.39
83470000	17.44
83480000	6.05
83490000	7.96
83500000	4.39
83510000	9.25
83520000	4.44
83530000	8.41
83540000	3.42
83550000	4.98
83560000	3.47
83570000	6.71
83580000	5.08
83590000	5.78
83600000	12.32
83610000	5.36
83620000	2.13
83630000	1.67
83640000	2.53
83650000	4.58
83660000	4.42
83670000	5.77
83680000	5.56
83690000	2.48
83700000	2.09
83710000	1.84
83720000	4.18
83730000	1.53
83740000	9.44
83750000	1.38
83760000	6.97
83770000	4.88
83780000	6.95
83790000	5.36
83800000	7.82
83810000	7.57
83820000	10.55
83830000	15.48
83840000	2.37
83850000	6.87
83860000	2.90
83870000	2.11
83880000	8.93
83890000	3.09
83900000	1.90
83910000	1.71
83920000	3.77
83930000	3.77
83940000	6.59
83950000	2.22
83960000	3.31
83970000	10.72
83980000	1.83
83990000	1.27
84000000	1.47
84010000	3.62
84020000	2.64
84030000	3.46
84040000	3.92
84050000	5.41
84060000	3.08
84070000	3.73
84080000	15.62
84090000	2.41
84100000	2.59
84110000	3.14
84120000	2.51
84130000	8.02
84140000	3.07
84150000	3.34
84160000	5.34
84170000	2.01
84180000	1.68
84190000	4.61
84200000	1.64
84210000	2.43
84220000	3.17
84230000	4.29
84240000	3.31
84250000	3.35
84260000	12.75
84270000	10.79
84280000	13.50
84290000	16.83
84300000	4.53
84310000	4.90
84320000	9.13
84330000	20.24
84340000	5.34
84350000	2.26
84360000	16.72
84370000	3.27
84380000	4.51
84390000	5.76
84400000	1.50
84410000	2.42
84420000	2.57
84430000	3.80
84440000	4.57
84450000	4.13
84460000	3.81
84470000	2.69
84480000	9.70
84490000	6.12
84500000	3.66
84510000	18.03
84520000	2.95
84530000	5.94
84540000	1.66
84550000	1.70
84560000	3.77
84570000	5.81
84580000	1.30
84590000	9.97
84600000	2.89
84610000	1.45
84620000	6.04
84630000	2.68
84640000	4.13
84650000	4.11
84660000	6.78
84670000	3.18
84680000	1.84
84690000	6.11
84700000	5.80
84710000	12.34
84720000	4.08
84730000	5.00
84740000	5.09
84750000	11.76
84760000	2.48
84770000	4.52
84780000	8.02
84790000	3.49
84800000	2.44
84810000	1.88
84820000	1.56
84830000	3.37
84840000	6.39
84850000	6.41
84860000	10.69
84870000	10.15
84880000	2.73
84890000	7.26
84900000	10.03
84910000	6.43
84920000	2.92
84930000	7.10
84940000	7.80
84950000	1.90
84960000	3.23
84970000	3.14
84980000	1.89
84990000	6.96
85000000	5.44
85010000	12.73
85020000	4.81
85030000	4.19
85040000	2.85
85050000	4.33
85060000	4.49
85070000	2.98
85080000	4.89
85090000	5.67
85100000	5.64
85110000	2.41
85120000	6.97
85130000	9.80
85140000	2.08
85150000	7.69
85160000	6.25
85170000	2.01
85180000	8.51
85190000	3.64
85200000	3.56
85210000	5.15
85220000	2.90
85230000	10.86
85240000	7.23
85250000	1.84
85260000	4.62
85270000	9.01
85280000	9.52
85290000	3.42
85300000	4.79
85310000	4.99
85320000	7.07
85330000	6.50
85340000	5.06
85350000	5.68
85360000	1.96
85370000	4.98
85380000	3.54
85390000	15.30
85400000	2.31
85410000	3.93
85420000	8.75
85430000	4.58
85440000	9.13
85450000	3.25
85460000	12.00
85470000	11.55
85480000	2.21
85490000	2.70
85500000	2.62
85510000	3.01
85520000	3.38
85530000	28.85
85540000	5.48
85550000	14.42
85560000	18.75
85570000	2.44
85580000	11.07
85590000	7.05
85600000	2.37
85610000	2.89
85620000	2.31
85630000	6.14
85640000	5.98
85650000	7.47
85660000	2.27
85670000	2.65
85680000	1.60
85690000	2.31
85700000	3.46
85710000	2.51
85720000	5.14
85730000	3.69
85740000	4.68
85750000	2.72
85760000	8.50
85770000	1.81
85780000	6.33
85790000	2.02
85800000	4.80
85810000	22.28
85820000	7.62
85830000	4.23
85840000	19.05
85850000	5.31
85860000	5.41
85870000	4.10
85880000	3.23
85890000	5.34
85900000	10.58
85910000	8.21
85920000	8.59
85930000	9.97
85940000	6.48
85950000	1.25
85960000	2.56
85970000	4.07
85980000	5.89
85990000	1.89
86000000	4.53
86010000	4.29
86020000	4.63
86030000	2.16
86040000	10.55
86050000	19.30
86060000	11.62
86070000	2.06
86080000	3.32
86090000	14.69
86100000	5.40
86110000	3.90
86120000	15.98
86130000	7.59
86140000	6.26
86150000	3.41
86160000	3.22
86170000	3.95
86180000	5.07
86190000	10.06
86200000	2.87
86210000	1.79
86220000	2.68
86230000	1.77
86240000	3.69
86250000	2.81
86260000	6.52
86270000	1.39
86280000	2.78
86290000	3.14
86300000	13.72
86310000	6.34
86320000	8.76
86330000	9.21
86340000	3.98
86350000	6.69
86360000	5.29
86370000	2.94
86380000	1.58
86390000	5.15
86400000	2.35
86410000	7.38
86420000	2.24
86430000	4.78
86440000	2.86
86450000	1.00
86460000	1.00
86470000	2.85
86480000	9.57
86490000	3.11
86500000	1.33
86510000	3.97
86520000	4.62
86530000	4.43
86540000	11.82
86550000	7.33
86560000	3.18
86570000	3.33
86580000	2.36
86590000	8.52
86600000	1.41
86610000	2.56
86620000	9.21
86630000	1.83
86640000	4.18
86650000	4.06
86660000	2.62
86670000	2.42
86680000	3.34
86690000	5.89
86700000	1.63
86710000	9.82
86720000	3.85
86730000	2.36
86740000	2.40
86750000	3.42
86760000	1.53
86770000	11.26
86780000	7.14
86790000	5.37
86800000	4.83
86810000	2.07
86820000	3.97
86830000	1.96
86840000	1.65
86850000	2.56
86860000	2.79
86870000	3.08
86880000	3.66
86890000	1.94
86900000	6.56
86910000	4.58
86920000	2.11
86930000	2.10
86940000	2.27
86950000	1.89
86960000	3.54
86970000	4.57
86980000	1.66
86990000	2.88
87000000	5.22
87010000	2.40
87020000	7.71
87030000	5.78
87040000	2.69
87050000	11.14
87060000	7.41
87070000	5.30
87080000	9.10
87090000	7.69
87100000	2.34
87110000	6.82
87120000	22.17
87130000	51.41
87140000	19.00
87150000	4.36
87160000	5.06
87170000	4.47
87180000	4.08
87190000	4.79
87200000	2.69
87210000	4.95
87220000	4.15
87230000	11.30
87240000	5.64
87250000	3.16
87260000	5.79
87270000	8.53
87280000	11.07
87290000	1.75
87300000	9.89
87310000	3.74
87320000	2.03
87330000	3.65
87340000	7.14
87350000	20.49
87360000	9.41
87370000	6.56
87380000	5.44
87390000	12.79
87400000	8.65
87410000	9.47
87420000	6.51
87430000	21.48
87440000	5.10
87450000	4.91
87460000	8.56
87470000	6.50
87480000	8.41
87490000	3.65
87500000	10.49
87510000	8.73
87520000	5.37
87530000	2.61
87540000	6.29
87550000	29.74
87560000	14.40
87570000	5.82
87580000	2.46
87590000	4.90
87600000	2.67
87610000	2.10
87620000	1.67
87630000	2.14
87640000	1.61
87650000	4.07
87660000	3.85
87670000	1.98
87680000	3.30
87690000	3.94
87700000	3.56
87710000	3.58
87720000	19.70
87730000	7.03
87740000	20.71
87750000	8.28
87760000	3.00
87770000	3.42
87780000	3.45
87790000	3.45
87800000	2.39
87810000	3.27
87820000	5.04
87830000	9.62
87840000	4.16
87850000	3.18
87860000	4.89
87870000	3.66
87880000	2.92
87890000	2.04
87900000	3.80
87910000	1.88
87920000	5.15
87930000	13.02
87940000	2.52
87950000	4.88
87960000	4.12
87970000	13.75
87980000	5.21
87990000	8.53
88000000	7.66
88010000	5.72
88020000	5.45
88030000	7.45
88040000	8.60
88050000	6.71
88060000	17.47
88070000	7.32
88080000	12.87
88090000	6.82
88100000	4.27
88110000	4.34
88120000	3.16
88130000	8.14
88140000	2.20
88150000	2.26
88160000	7.37
88170000	50.82
88180000	1.03
88190000	2.24
88200000	3.00
88210000	3.83
88220000	7.98
88230000	2.99
88240000	7.83
88250000	1.77
88260000	4.40
88270000	12.67
88280000	1.76
88290000	6.14
88300000	3.16
88310000	4.99
88320000	3.35
88330000	4.05
88340000	3.79
88350000	2.82
88360000	4.90
88370000	2.90
88380000	5.10
88390000	2.09
88400000	2.59
88410000	3.65
88420000	5.25
88430000	4.09
88440000	1.63
88450000	6.58
88460000	5.62
88470000	8.89
88480000	3.14
88490000	8.12
88500000	13.87
88510000	2.61
88520000	9.92
88530000	1.92
88540000	2.99
88550000	3.20
88560000	6.18
88570000	3.88
88580000	2.95
88590000	5.41
88600000	1.84
88610000	4.01
88620000	1.85
88630000	6.88
88640000	4.38
88650000	3.17
88660000	3.51
88670000	4.43
88680000	3.24
88690000	8.46
88700000	1.95
88710000	17.24
88720000	2.65
88730000	4.50
88740000	2.52
88750000	4.49
88760000	4.76
88770000	5.04
88780000	3.06
88790000	2.77
88800000	3.90
88810000	2.96
88820000	7.50
88830000	9.92
88840000	3.38
88850000	4.07
88860000	4.24
88870000	4.39
88880000	3.26
88890000	2.90
88900000	3.95
88910000	4.13
88920000	2.66
88930000	5.14
88940000	3.81
88950000	12.45
88960000	3.35
88970000	2.14
88980000	2.47
88990000	1.96
89000000	3.97
89010000	3.06
89020000	2.43
89030000	1.45
89040000	10.34
89050000	1.87
89060000	1.89
89070000	3.88
89080000	2.32
89090000	3.53
89100000	42.54
89110000	3.21
89120000	7.35
89130000	4.03
89140000	1.00
89150000	3.13
89160000	8.82
89170000	3.78
89180000	5.81
89190000	8.19
89200000	12.66
89210000	32.68
89220000	17.62
89230000	7.88
89240000	6.73
89250000	6.66
89260000	10.32
89270000	33.04
89280000	5.65
89290000	5.22
89300000	5.78
89310000	3.31
89320000	5.17
89330000	6.86
89340000	2.52
89350000	4.44
89360000	1.56
89370000	5.21
89380000	5.90
89390000	4.64
89400000	5.12
89410000	3.70
89420000	3.75
89430000	4.77
89440000	4.60
89450000	2.01
89460000	2.31
89470000	1.50
89480000	5.89
89490000	2.25
89500000	9.40
89510000	1.65
89520000	4.21
89530000	4.81
89540000	2.48
89550000	2.92
89560000	5.77
89570000	4.14
89580000	14.77
89590000	5.36
89600000	1.57
89610000	5.07
89620000	2.10
89630000	5.10
89640000	3.42
89650000	4.68
89660000	3.54
89670000	5.12
89680000	5.77
89690000	1.93
89700000	2.48
